"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed"
47,"unemployed","married","high.school","unknown","yes","no","telephone","may","fri",237,1,999,0,"nonexistent",11,93994,-364,"4.855",5191
56,"blue-collar","married","basic.9y","unknown","yes","no","cellular","jul","fri",560,1,999,0,"nonexistent",14,93918,-427,"4.962",52281
35,"blue-collar","single","basic.9y","unknown","yes","no","cellular","jul","tue",71,2,999,0,"nonexistent",14,93918,-427,"4.961",52281
46,"management","married","university.degree","no","no","no","cellular","may","mon",123,2,999,0,"nonexistent",-18,92893,-462,"1.299",50991
49,"blue-collar","married","basic.9y","no","no","no","telephone","may","tue",102,2,999,0,"nonexistent",11,93994,-364,"4.857",5191
49,"admin.","single","university.degree","no","no","no","cellular","apr","thu",222,1,999,0,"nonexistent",-18,93075,-471,"1.365",50991
29,"services","single","high.school","no","yes","no","telephone","jun","thu",133,1,999,0,"nonexistent",14,94465,-418,"4.866",52281
49,"services","married","high.school","unknown","no","no","telephone","jun","thu",97,1,999,0,"nonexistent",14,94465,-418,"4.961",52281
39,"blue-collar","married","basic.9y","no","no","no","telephone","may","mon",793,5,999,0,"nonexistent",11,93994,-364,"4.857",5191
35,"admin.","single","university.degree","no","no","no","cellular","aug","tue",102,1,999,0,"nonexistent",14,93444,-361,"4.963",52281
26,"admin.","single","university.degree","no","yes","no","cellular","jul","wed",182,1,999,0,"nonexistent",14,93918,-427,"4.963",52281
42,"retired","married","basic.9y","unknown","no","no","telephone","jun","mon",67,2,999,0,"nonexistent",14,94465,-418,"4.865",52281
49,"admin.","married","university.degree","no","no","no","telephone","jun","wed",29,2,999,0,"nonexistent",14,94465,-418,"4.864",52281
40,"blue-collar","divorced","basic.9y","unknown","no","no","cellular","jul","thu",160,1,999,0,"nonexistent",14,93918,-427,"4.963",52281
36,"services","married","high.school","unknown","no","no","telephone","jun","mon",145,2,999,0,"nonexistent",14,94465,-418,"4.865",52281
45,"blue-collar","married","unknown","no","yes","yes","cellular","apr","fri",637,1,999,0,"nonexistent",-18,93075,-471,"1.405",50991
28,"admin.","single","high.school","no","no","no","cellular","mar","fri",144,2,999,0,"nonexistent",-18,92843,-50,"1.531",50991
35,"admin.","single","university.degree","no","yes","yes","cellular","aug","thu",471,1,999,0,"nonexistent",-29,92201,-314,"0.883",50762
32,"technician","single","university.degree","no","no","no","cellular","jul","fri",125,1,3,2,"success",-17,94215,-403,"0.885",49916
41,"admin.","divorced","university.degree","no","no","no","cellular","aug","tue",117,3,999,0,"nonexistent",14,93444,-361,"4.963",52281
38,"services","single","high.school","no","yes","no","cellular","aug","thu",122,3,999,0,"nonexistent",14,93444,-361,"4.968",52281
57,"technician","married","university.degree","unknown","yes","no","cellular","nov","fri",39,10,999,0,"nonexistent",-1,932,-42,"4.021",51958
35,"unemployed","divorced","basic.9y","no","no","no","cellular","jul","thu",169,7,999,0,"nonexistent",14,93918,-427,"4.958",52281
37,"blue-collar","married","basic.4y","no","no","yes","cellular","may","fri",269,1,999,0,"nonexistent",-18,92893,-462,"1.313",50991
31,"blue-collar","single","basic.4y","no","no","no","cellular","nov","thu",148,6,999,1,"failure",-1,932,-42,"4.076",51958
34,"blue-collar","married","basic.4y","no","no","no","telephone","may","tue",611,2,999,0,"nonexistent",11,93994,-364,"4.856",5191
59,"housemaid","divorced","university.degree","no","no","no","cellular","jul","tue",367,1,999,0,"nonexistent",14,93918,-427,"4.961",52281
36,"student","single","basic.9y","no","yes","no","telephone","jun","thu",176,1,999,0,"nonexistent",14,94465,-418,"4.961",52281
35,"blue-collar","married","unknown","no","yes","no","telephone","may","thu",76,7,999,0,"nonexistent",11,93994,-364,"4.86",5191
25,"blue-collar","single","basic.4y","no","no","no","telephone","jun","wed",107,19,999,0,"nonexistent",14,94465,-418,"4.959",52281
34,"blue-collar","married","basic.4y","no","yes","no","cellular","nov","tue",87,1,999,0,"nonexistent",-1,932,-42,"4.153",51958
30,"blue-collar","married","basic.4y","no","no","no","telephone","may","tue",112,2,999,0,"nonexistent",11,93994,-364,"4.857",5191
44,"blue-collar","married","basic.4y","no","yes","no","telephone","jun","fri",113,1,999,0,"nonexistent",14,94465,-418,"4.967",52281
39,"blue-collar","married","basic.4y","unknown","no","no","telephone","may","tue",114,1,999,0,"nonexistent",11,93994,-364,"4.857",5191
34,"admin.","married","university.degree","no","no","no","cellular","may","wed",138,2,999,0,"nonexistent",-18,92893,-462,"1.334",50991
57,"retired","married","basic.4y","unknown","no","no","telephone","jun","wed",74,1,999,0,"nonexistent",14,94465,-418,"4.959",52281
26,"admin.","single","university.degree","no","unknown","unknown","cellular","aug","mon",115,1,999,0,"nonexistent",-29,92201,-314,"0.861",50762
35,"technician","single","university.degree","no","no","no","cellular","aug","wed",118,1,999,0,"nonexistent",14,93444,-361,"4.964",52281
48,"unemployed","married","basic.6y","no","yes","no","cellular","jul","thu",267,1,999,0,"nonexistent",14,93918,-427,"4.962",52281
31,"management","single","university.degree","no","yes","no","telephone","may","wed",254,1,999,0,"nonexistent",11,93994,-364,"4.856",5191
53,"management","divorced","university.degree","no","no","no","cellular","apr","thu",152,1,999,0,"nonexistent",-18,93075,-471,"1.365",50991
42,"technician","married","university.degree","unknown","no","no","telephone","may","wed",389,1,999,0,"nonexistent",11,93994,-364,"4.858",5191
35,"technician","married","professional.course","no","no","yes","cellular","jul","thu",15,23,999,0,"nonexistent",14,93918,-427,"4.968",52281
29,"admin.","single","high.school","no","no","no","cellular","aug","thu",90,2,999,0,"nonexistent",14,93444,-361,"4.964",52281
33,"entrepreneur","married","basic.9y","unknown","no","no","telephone","may","fri",95,3,999,0,"nonexistent",11,93994,-364,"4.859",5191
26,"unemployed","single","basic.9y","no","no","no","telephone","may","wed",282,1,999,0,"nonexistent",11,93994,-364,"4.859",5191
42,"technician","married","basic.6y","no","yes","no","telephone","may","tue",705,1,999,0,"nonexistent",11,93994,-364,"4.856",5191
44,"management","married","university.degree","unknown","yes","no","cellular","jul","thu",148,15,999,0,"nonexistent",14,93918,-427,"4.968",52281
30,"technician","divorced","university.degree","no","yes","no","cellular","aug","fri",152,3,999,0,"nonexistent",14,93444,-361,"4.964",52281
49,"unemployed","married","high.school","unknown","no","no","cellular","aug","fri",125,2,999,0,"nonexistent",14,93444,-361,"4.964",52281
55,"technician","married","professional.course","unknown","yes","no","telephone","may","mon",135,1,999,0,"nonexistent",11,93994,-364,"4.857",5191
30,"technician","married","high.school","no","yes","no","telephone","may","thu",212,6,999,0,"nonexistent",11,93994,-364,"4.86",5191
60,"retired","married","basic.4y","no","yes","no","cellular","oct","wed",357,2,999,1,"failure",-11,94601,-495,"0.985",49636
44,"blue-collar","married","basic.6y","no","no","yes","cellular","nov","fri",240,3,999,0,"nonexistent",-1,932,-42,"4.021",51958
39,"services","married","high.school","no","no","no","cellular","apr","fri",185,2,999,0,"nonexistent",-18,93075,-471,"1.405",50991
59,"admin.","married","university.degree","no","no","yes","telephone","may","fri",186,1,999,0,"nonexistent",11,93994,-364,"4.855",5191
55,"admin.","married","high.school","no","yes","no","telephone","may","fri",188,1,999,0,"nonexistent",11,93994,-364,"4.857",5191
34,"unemployed","single","university.degree","no","no","no","cellular","aug","wed",484,1,999,0,"nonexistent",-29,92201,-314,"0.854",50762
35,"technician","married","professional.course","no","no","yes","cellular","may","wed",273,4,999,0,"nonexistent",-18,92893,-462,"1.334",50991
34,"technician","married","university.degree","no","no","no","cellular","aug","mon",473,1,999,0,"nonexistent",-29,92201,-314,"0.861",50762
31,"admin.","married","high.school","unknown","yes","yes","telephone","jun","wed",135,2,999,0,"nonexistent",14,94465,-418,"4.864",52281
34,"technician","single","high.school","no","no","no","cellular","aug","fri",64,1,999,0,"nonexistent",14,93444,-361,"4.964",52281
35,"technician","married","professional.course","no","no","no","cellular","nov","tue",98,3,999,0,"nonexistent",-1,932,-42,"4.153",51958
34,"technician","divorced","unknown","no","no","no","cellular","jul","thu",40,7,999,0,"nonexistent",14,93918,-427,"4.968",52281
26,"admin.","single","basic.9y","unknown","yes","yes","cellular","may","thu",161,2,999,0,"nonexistent",-18,92893,-462,"1.327",50991
39,"admin.","single","high.school","no","no","no","telephone","jun","wed",213,1,999,0,"nonexistent",14,94465,-418,"4.864",52281
57,"management","divorced","university.degree","unknown","yes","yes","telephone","jun","tue",236,2,999,0,"nonexistent",14,94465,-418,"4.961",52281
27,"blue-collar","single","basic.4y","no","yes","no","cellular","jul","wed",211,11,999,0,"nonexistent",14,93918,-427,"4.962",52281
49,"admin.","single","high.school","no","no","no","telephone","may","mon",501,2,999,0,"nonexistent",11,93994,-364,"4.857",5191
35,"services","divorced","high.school","no","unknown","unknown","cellular","jul","tue",96,2,999,0,"nonexistent",14,93918,-427,"4.962",52281
40,"admin.","divorced","university.degree","no","yes","yes","cellular","aug","wed",65,1,999,0,"nonexistent",14,93444,-361,"4.967",52281
49,"blue-collar","married","basic.4y","unknown","yes","no","cellular","aug","mon",315,1,999,0,"nonexistent",14,93444,-361,"4.97",52281
57,"retired","single","professional.course","no","no","no","telephone","jun","thu",647,1,999,0,"nonexistent",14,94465,-418,"4.866",52281
36,"management","married","university.degree","no","yes","yes","cellular","apr","mon",163,1,999,1,"failure",-18,93075,-471,"1.405",50991
29,"services","married","professional.course","unknown","no","no","telephone","jun","thu",46,1,999,0,"nonexistent",14,94465,-418,"4.958",52281
31,"blue-collar","divorced","basic.9y","no","yes","no","telephone","may","fri",209,3,999,0,"nonexistent",11,93994,-364,"4.857",5191
35,"admin.","married","high.school","no","yes","no","cellular","may","thu",170,1,999,0,"nonexistent",-18,92893,-462,"1.266",50991
29,"admin.","single","high.school","no","yes","no","cellular","may","mon",119,1,999,0,"nonexistent",-18,92893,-462,"1.244",50991
32,"self-employed","divorced","university.degree","no","no","no","telephone","jun","mon",559,3,999,0,"nonexistent",14,94465,-418,"4.96",52281
30,"blue-collar","married","basic.9y","no","no","yes","telephone","jul","wed",27,16,999,0,"nonexistent",14,93918,-427,"4.963",52281
46,"admin.","married","high.school","no","unknown","unknown","cellular","aug","thu",180,2,999,0,"nonexistent",14,93444,-361,"4.962",52281
54,"admin.","married","basic.9y","no","no","yes","cellular","jul","mon",131,4,999,0,"nonexistent",14,93918,-427,"4.962",52281
36,"technician","divorced","professional.course","no","no","no","cellular","may","thu",31,1,999,0,"nonexistent",-18,92893,-462,"1.327",50991
32,"blue-collar","single","basic.6y","no","unknown","unknown","telephone","jul","tue",59,4,999,0,"nonexistent",14,93918,-427,"4.961",52281
36,"admin.","married","university.degree","no","yes","yes","telephone","may","tue",132,2,999,0,"nonexistent",11,93994,-364,"4.857",5191
28,"services","married","high.school","no","yes","no","telephone","may","tue",485,1,999,0,"nonexistent",11,93994,-364,"4.857",5191
42,"management","divorced","university.degree","no","yes","no","telephone","may","mon",125,2,999,0,"nonexistent",11,93994,-364,"4.857",5191
51,"admin.","married","high.school","no","yes","no","cellular","may","fri",514,1,999,0,"nonexistent",-18,92893,-462,"1.25",50991
24,"services","married","high.school","no","no","no","cellular","may","thu",10,5,999,0,"nonexistent",-18,92893,-462,"1.266",50991
37,"blue-collar","married","basic.9y","no","no","no","telephone","jun","mon",430,2,999,0,"nonexistent",14,94465,-418,"4.865",52281
33,"self-employed","married","basic.9y","unknown","yes","no","cellular","jul","thu",151,1,999,0,"nonexistent",14,93918,-427,"4.963",52281
42,"technician","married","university.degree","no","yes","no","telephone","nov","fri",81,7,999,0,"nonexistent",-1,932,-42,"4.021",51958
31,"admin.","single","university.degree","no","no","no","cellular","may","tue",43,1,999,1,"failure",-18,92893,-462,"1.291",50991
33,"management","married","university.degree","no","yes","yes","cellular","nov","wed",299,1,999,0,"nonexistent",-1,932,-42,"4.12",51958
31,"technician","single","professional.course","no","no","no","cellular","aug","thu",500,1,999,0,"nonexistent",14,93444,-361,"4.963",52281
91,"retired","married","university.degree","no","yes","yes","cellular","sep","wed",837,1,999,2,"failure",-34,92379,-298,"0.781",50175
59,"housemaid","single","professional.course","no","no","no","cellular","nov","wed",69,1,999,0,"nonexistent",-1,932,-42,"4.12",51958
24,"services","single","high.school","no","yes","no","cellular","jul","wed",57,2,999,0,"nonexistent",14,93918,-427,"4.957",52281
39,"admin.","divorced","university.degree","no","no","no","cellular","apr","fri",187,1,999,1,"failure",-18,93075,-471,"1.479",50991
42,"blue-collar","married","basic.9y","unknown","yes","no","cellular","apr","tue",189,2,999,0,"nonexistent",-18,93075,-471,"1.423",50991
40,"services","married","basic.9y","no","yes","no","cellular","apr","thu",264,2,999,1,"failure",-18,93075,-471,"1.365",50991
31,"technician","single","professional.course","unknown","yes","no","cellular","aug","thu",161,3,999,0,"nonexistent",14,93444,-361,"4.963",52281
33,"blue-collar","married","basic.9y","no","no","no","cellular","may","wed",353,2,999,0,"nonexistent",-18,92893,-462,"1.334",50991
36,"blue-collar","married","basic.9y","no","yes","no","cellular","may","fri",207,2,999,0,"nonexistent",-18,92893,-462,"1.313",50991
48,"technician","single","university.degree","unknown","yes","no","telephone","may","fri",40,5,999,0,"nonexistent",11,93994,-364,"4.859",5191
33,"blue-collar","married","high.school","unknown","no","no","cellular","may","tue",272,5,999,1,"failure",-18,92893,-462,"1.291",50991
40,"management","married","university.degree","no","no","no","cellular","apr","mon",31,3,999,0,"nonexistent",-18,93075,-471,"1.405",50991
47,"technician","married","high.school","unknown","no","no","cellular","apr","mon",267,2,999,1,"failure",-18,93075,-471,"1.405",50991
27,"admin.","single","basic.9y","no","yes","yes","cellular","may","thu",167,4,999,0,"nonexistent",-18,92893,-462,"1.266",50991
48,"services","married","high.school","unknown","no","no","cellular","aug","fri",88,1,999,0,"nonexistent",14,93444,-361,"4.963",52281
27,"services","single","university.degree","no","yes","no","cellular","jun","mon",41,2,999,0,"nonexistent",-29,92963,-408,"1.26",50762
34,"unemployed","married","university.degree","no","yes","no","telephone","nov","mon",155,1,999,0,"nonexistent",-1,932,-42,"4.191",51958
51,"technician","married","professional.course","no","yes","no","cellular","oct","thu",67,6,6,3,"failure",-34,92431,-269,"0.754",50175
